Actor 2,MeanRating
Sonika Chopra,7.1
Sonika Gill,4.0
Sonu Sood,5.2
Sonya Jehan,5.0
Soubin Shahir,5.2
Soumitra Chatterjee,6.5
Soundarya,4.8
Souryansh Bharadwaj,8.0
Sreejita De,4.5
Sridevi,6.090625
Sridhar,5.3
Sripradha,2.9
Subrat Dutta,9.0
Suchendra Prasad,8.4
Sucheta Paushe,6.0
Suchindra Bali,5.6
Suchitra Krishnamoorthi,7.128571428571428
Suchitra Sen,7.45
Sudeep,4.7
Sudesh Berry,5.33
Sudesh Kumar,5.8
Sudev Nair,4.5
Sudha Chandran,6.8
Sudha Chopra,5.599999999999999
Sudheer Babu Posani,6.900000000000001
Sudhir,2.4
Sudhir Dalvi,4.9799999999999995
Sudhir Pandey,7.7
Sudhish Kamath,5.2
Sudip Mukherjee,5.6
Sugandha Garg,6.166666666666667
Suhasini,6.099999999999999
Suhasini Mulay,7.5
Sujatha,6.6
Sujeet Chaubey,6.2
Sujoy Mukherjee,5.5
Sukanya,4.4
Sukanya Surve,5.7
Sukhada Yash,4.8
Sukhbir Singh Batth,7.6
Sukriti Chamoli,8.7
Sulabha Arya,5.2375
Sulakshana Pandit,6.046153846153846
Sulochana Latkar,6.44
Suman Jain,7.3
Suman Ranganath,4.414285714285714
Sumeet Kant Kaul,6.5
Sumeet Sharma,6.8
Sumeet Vyas,6.9
Sumit Suri,6.3
Sumitra Devi,6.014285714285714
Suneeta Sengupta,5.6
Sunil Chaurasiyaa,3.6
Sunil Chipde,7.3
Sunil Chourasiya,6.1
Sunil Dhawan,4.1
Sunil Dutt,6.5
Sunil Lahri,6.3
Sunil Shetty,5.156164383561643
Sunil Thapa,6.8
Sunita,3.8
Sunita Sen Gupta,5.9
Sunny Banerjee,5.9
Sunny Deol,5.36923076923077
Sunny Hinduja,6.1
Sunny Leone,3.1545454545454548
Sunny Wayne,7.7
Suparna Anand,7.7
Supriya Choudhury,7.06
Supriya Pathak,6.592307692307693
Suraiya,6.7375
Surekha Sikri,7.45
Surendra,6.400000000000001
Suresh Bhagwat,4.3
Suresh Chatwal,5.766666666666667
Suresh Oberoi,5.38
Sureshbabu Mane,4.1
Suruchi Aulakh,3.6
Surveen Chawla,5.96
Sushant Singh,8.1
Sushant Singh Rajput,6.18
Sushil Bhosale,5.5
Sushil Kumar,8.4
Sushma Verma,5.6
Sushmita Sen,4.9639999999999995
Suzanna Mukherjee,3.5
Suzanne Bernert,7.3
Swapnesh Sawant,7.099999999999999
Swapnil Joshi,5.9
Swara Bhaskar,5.050000000000001
Swarda Thigle,7.5
Swaroop Sampat,6.5
Swarup Dutt,7.3
Swati Ghosh,6.1
Swati Kapoor,5.4
Swati Kaushik,6.7
Sweta,3.7
Swetanshu Bora,5.9
Swini Khara,3.2999999999999994
Syed Firdaus,7.2
Syed Pervez,8.0
Syna Anand,7.5
Taapsee Pannu,7.2
Tabrez,7.2
Tabu,5.857894736842105
Taha Shah Badussha,4.8
Taher Shabbir,5.4
Tahir Raj Bhasin,7.3
Tahira Kochhar,4.3
Talat Aziz,6.800000000000001
Tamannaah Bhatia,3.2
Tanaaz Currim Irani,4.1
Tanaji Dasgupta,7.0
Taneea Rajawat,7.400000000000001
Tanishaa Mukerji,3.7857142857142856
Tanmay Ssingh,7.599999999999999
Tannishtha Chatterjee,7.05
Tanu Bhardwaj,8.2
Tanuja,6.550000000000001
Tanushree Dutta,3.7333333333333334
Tanvi Azmi,6.3999999999999995
Tanya Singh,4.4
Tara Deshpande,6.7
Tara Sharma,5.8
Tara-Alisha Berry,5.3
Taran Bajaj,3.8
Tariq,7.2
Tariq Imtyaz,6.75
Tarun Anand,6.9
Tarun Arora,4.550000000000001
Tarun Khanna,2.6
Tejas Gadhvi,4.3
Thomas Tevana,3.6
Thulasi Nair,3.5
Tia Bajpai,5.4375
Tia Bhatia,5.4
Tiger Shroff,5.8500000000000005
Tillotama Shome,7.35
Tim Lawrence,6.099999999999999
Tina Ambani,6.129166666666666
Tina Desai,4.9
Tina Ghai,4.3
Tina Mazumdar,3.6
Tina Rana,5.7
Ting Leung,4.8
Tinnu Anand,3.3833333333333333
Tisca Chopra,4.75
Tom Alter,6.75
Tota Roy Chowdhury,6.0
Tovah Feldshuh,7.7
Trilok Kapoor,6.4
Trimala Adhikari,3.4
Tripti Dimri,7.8
Trisha Kale,7.7
Trisha Krishnan,5.136363636363637
Trishala Idnani,8.7
Triyug Mantri,9.3
Tulip Joshi,5.775
Tunisha Sharma,5.8
Tusshar Kapoor,4.300000000000001
Twinkle Khanna,4.603703703703704
Uday Chopra,4.8
Udita Goswami,4.578571428571428
Ulhas,6.8
Uma Anand,6.8
Umesh Gautam,6.2
Umesh Mehra,6.099999999999999
Upasna Singh,4.699999999999999
Upen Patel,2.3
Uplaksh Kochhar,6.6
Uppekha Jain,5.8
Urmila Bhatt,6.528571428571428
Urmila Matondkar,5.0765957446808505
Urvashi,6.8
Urvashi Rautela,5.6
Urvi Ashar,5.2
Usha Bachani,4.0
Usha Chavan,6.8
Usha Devi,6.9
Usha Kiran,7.2
Utkarsh Bajpayee,7.2
Utpal Dutt,6.6571428571428575
Uttam Kumar,6.9799999999999995
V. Ravichandran,6.0
V.M. Badola,7.1
Vaani Kapoor,3.9
Vaibhav Chauhan,6.2
Vaibhav Raj Gupta,4.9
Vaidya Narayan Murthy,7.6
Vaishnavi Patwardhan,4.3
Vajid Ali,7.9
Vansh Bhardwaj,6.2
Vanya Joshi,7.3
Varsha Usgaonkar,4.7
Varsha Varsha,6.7
Varun Dhawan,5.6375
Varun Mitra,6.0
Varun Sharma,5.033333333333333
Vasudev Bhatt,4.9
Vatsal Sheth,5.0
Vatsala Deshmukh,7.9
Vedita Pratap Singh,2.7000000000000006
Vedprakash Jaiswal,6.9
Vedshree Rao,8.8
Veena,7.65
Veena Malik,1.8999999999999997
Veer Arya,2.0
Veer Gujjar,4.8
Vega Tamotia,5.4
Venkatesh Daggubati,4.8
Vibha Chhibber,7.9
Vibhav Roy,3.9
Vibhawari Deshpande,7.9
Vibhuti Jha,6.7
Vicky Kaushal,7.6000000000000005
Victor Banerjee,6.380000000000001
Vidya Balan,6.205
Vidya Malvade,6.6499999999999995
Vidya Sinha,7.19
Vijay Anand,6.3
Vijay Arora,6.533333333333334
Vijay Ashok Sharma,7.3
Vijay Dutt,6.5
Vijay Kashyap,7.0
Vijay Mahar,9.3
Vijay Raaz,6.0
Vijay Sethupathi,6.5
Vijaya Choudhury,6.3
Vijayata Pandit,5.625
Vijayshanti,6.566666666666666
Vikas Anand,5.58
Vikas Bhalla,3.6
Vikas Giri,5.8
Vikas Kalantri,6.5
Vikas Kumar,7.8
Vikas Sethi,3.5
Vikram Aditya,5.2
Vikram Gokhale,5.6
Vikram Makandar,5.816666666666666
Vikrant Anand,3.3
Vikrant Massey,6.042857142857143
Vikrant Verma,6.0
Vikrishnah Batt,6.6
Vimal Raj,3.1
Vimi,5.825
Vinay Forrt,5.6
Vinay Pathak,6.327272727272727
Vineet Kumar Singh,8.0
Vineeta,5.5
Vinit Bonde,6.7
Vinod Khanna,5.754901960784314
Vinod Mehra,6.3999999999999995
Vinod Tripathi,3.5
Vipasha Agarwal,4.1
Vipin Bhardwaj,4.5
Vipin k Sethie,5.9
Vir Das,3.4714285714285715
Virendra Giri,6.099999999999999
Virendra Kumar Nathenial,8.0
Vishay Waghela,6.5
Vishnupant Pagnis,6.7
Vishnuvardhan,5.7
Vishvendra Singh,6.3
Vishwanath Chatterjee,8.4
Vishwesh Krishnamoorthy,5.7
Visshesh Tiwari,6.5
Vivaan Bhimani,6.2
Vivaan Shah,6.099999999999999
Vivek Ghamande,7.0
Vivek Gomber,7.7
Vivek Kumar,5.7
Vivek Mushran,5.25
Vivek Oberoi,5.15483870967742
Vivek Sharma,6.3
Vivek Srivastav,6.7
Viveka Babajee,3.7999999999999994
Vrajesh Hirjee,4.9
Vyjayanthimala,6.886486486486487
Waheeda Rehman,6.925000000000001
Wasabi Mizuta,6.8
Willy,3.2
Winston Chao,6.2
Y.G. Mahendran,6.3
Yagnaseni Jena,6.5
Yami Gautam,6.029999999999999
Yash Gawli,5.4
Yash Tonk,3.9
Yashodhan Rana,7.9
Yashpal Sharma,6.35
Yasir Shah,6.2
Yeshi Dema,5.3
Yo Yo Honey Singh,3.3
Yogeeta Bali,5.392307692307692
Yogesh Bali,6.0
Yogesh Shah,8.1
Yugesh Anil,5.599999999999999
Yuvika Chaudhary,3.466666666666667
Yuvraj Haral,5.0
Zafar Dhillon,6.9
Zafar Karachiwala,5.633333333333333
Zaheeda,6.8999999999999995
Zaheera,6.400000000000001
Zain Khan,6.2
Zain Khan Durrani,7.5
Zakir Hussain,5.54
Zareen Khan,6.8
Zarina Wahab,6.207142857142857
Zayed Khan,4.357142857142857
Zeba Bakhtiar,5.728571428571429
Zeenat Aman,6.6
Zeeshan Khan,5.9
Zhangke Jia,5.5
Zoa Morani,5.2
Zoya Afroz,4.2
Zoya Hussain,7.3
Zubeida,6.2
Zuber K. Khan,6.0
