Actor 3,MeanRating
Sayani Gupta,5.3
Sayantika Nath,7.2
Sayed Gul,5.9
Sayeeda Khan,7.3
Sayoni Mishra,7.0
Sayyed Iqbal Ahmed,7.2
Sebasti�n Silva,5.4
Seema,4.8
Seema Bhargava,6.9
Seema Biswas,5.921428571428572
Seema Deo,6.5200000000000005
Seema Kelkar,7.0
Sehenawaj Khan,7.900000000000001
Sejal Khanna,6.7
Shaad Randhawa,5.866666666666667
Shabana Azmi,6.691304347826088
Shabbir,4.3
Shabnam,6.333333333333333
Shadab Khan,6.0
Shafi Inamdar,4.385714285714286
Shah Nawaz,6.85
Shah Rukh Khan,6.423529411764706
Shahana Goswami,5.6499999999999995
Shahbaaz Khan,5.0600000000000005
Shahi Kapoor,6.5
Shahid Kapoor,5.9125
Shahid Khan,5.0
Shail Chaturvedi,7.4
Shailendra Singh,6.16
Shaina Baweja,6.4
Shaista Usta,4.5
Shakeela Bano Bhopali,6.8
Shakila,6.355555555555556
Shakti Kapoor,5.316279069767441
Shakti Kumar,8.1
Shakuntala,6.2
Shalaka Apte,5.7
Shaleen Bhanot,6.6
Shalini Kapoor,4.0
Shama Deshpande,6.8
Shamim Basharat,6.4
Shamita Shetty,4.1
Shamji Dhana Kerasia,6.1
Shammi,7.3
Shammi Kapoor,5.93
Shanta Apte,3.1
Shanti Priya,6.0
Sharad Kelkar,7.166666666666667
Sharad S. Kapoor,5.133333333333334
Sharada,6.3
Sharapanjara Iyengar,7.099999999999999
Sharat Babu,4.3
Sharat Saxena,6.0
Sharbani Mukherji,6.8
Sharda,7.1
Sharman Joshi,6.425000000000001
Sharmila Tagore,6.077777777777778
Sharokh Bharucha,5.2
Sharvani Suryavanshi,6.9
Shashank Arora,5.5
Shashanka Ghosh,5.9
Shashi Bhushan,7.5
Shashi Chaturvedi,7.3
Shashi Kapoor,6.391304347826087
Shashi Puri,4.2
Shashi Sharma,6.9
Shashi Wadia,4.2
Shashikala,6.785294117647059
Shatakshi Gupta,5.7
Shatrughan Sinha,6.177966101694915
Shaurya Chauhan,7.099999999999999
Shawar Ali,3.3
Shayan Munshi,7.0
Sheeba,4.5
Sheeba Bhakri,3.7999999999999994
Sheeba Chaddha,6.24
Sheela Kaur,6.0
Sheela Sharma,5.8
Sheet Chhabra,6.2
Sheetal Menon,8.0
Sheetal Thakur,6.7
Shefali Shah,6.966666666666667
Shehnaz Anand,6.4
Shehzad Khan,3.1
Sheikh Mukhtar,7.1
Sheila Ramani,6.9
Shekar Kotyan,5.7
Shekhar Bhonsle,6.2
Shekhar Chatterjee,7.45
Shekhar Kapur,5.96
Shekhar Suman,4.550000000000001
Shenaz Treasury,6.0
Shernaz Patel,7.733333333333333
Shibani Bedi,8.3
Shikha Itkan,7.2
Shiladitya Sen,7.6
Shilpa Shetty Kundra,4.8549999999999995
Shilpa Shirodkar,4.4875
Shilpa Tulaskar,5.9
Shiney Ahuja,5.75
Shirin Banu,6.6
Shirley Setia,5.8
Shishir Jha,7.2
Shiv Panditt,5.75
Shivaani Ghai,6.2
Shivaji Satam,5.06
Shivani Joshi,6.7
Shivani Raghuvanshi,7.599999999999999
Shivani Tanksale,6.466666666666666
Shivraj,7.6
Shloka Pandit,5.6
Shoaib Lokhandwala,5.3
Shoib Khan,3.8
Shoib Shah,6.0
Shourya Deep,8.1
Showkar Janaki,6.599999999999999
Shraddha Das,4.4
Shraddha Kapoor,5.08
Shrashti Maheshwari,4.9
Shray Rai Tiwari,7.5
Shree Bhagwan,5.599999999999999
Shreeram Lagoo,6.071428571428571
Shreya Chaudhary,5.8
Shreyas Talpade,3.533333333333333
Shri Vallabh Vyas,6.8
Shrikant Moghe,6.6
Shriya Fule,7.3
Shriya Pilgaonkar,6.357142857142857
Shriya Saran,4.9624999999999995
Shruti Haasan,5.6
Shubh Joshi,5.400000000000001
Shubh Mukherjee,6.5
Shubha Khote,6.2
Shubham Kathe,3.5
Shubham Tukaram,6.8
Shweta Basu Prasad,8.1
Shweta Bhardwaj,3.7999999999999994
Shweta Kumar,2.1
Shweta Menon,2.6
Shyam Kumar,6.4
Shyam Sunder,7.4
Shyama,6.615384615384615
Shyamalee,6.0
Shyamkali Devi,8.1
Shyamlal,6.3
Sid Makkar,5.1
Siddesh,7.4
Siddhant Kapoor,4.46
Siddharth,7.55
Siddharth Bhardwaj,5.3
Siddharth Chandekar,6.5
Siddharth Dhawan,4.333333333333333
Siddharth Menon,7.0
Siddhu,6.2
Sidhant Salaria,4.1
Sikandar Kher,5.8
Sikandar Kureshi,6.2
Sikander Khan,5.75
Silk Smitha,6.599999999999999
Simi Garewal,6.8533333333333335
Simran,4.699999999999999
Simran Kaur Mundi,5.7
Simran Singh,6.2
Siraj Ahmed,8.0
Sita Spada,5.7
Sitara Devi,6.75
Smiley Suri,6.5
Smita Jaykar,6.0
Smita Patil,6.933333333333334
Smriti Biswas,6.2
Smriti Mishra,6.640000000000001
Sneha,2.9
Sneha Ullal,4.1000000000000005
Snehal Dabi,4.8
Snighdadeep Chatterji,6.133333333333333
Sobhita Dhulipala,6.6
Sofia Rosinsky,5.3
Sohail Khan,3.644444444444444
Sohrab Modi,6.3
Sohum Shah,6.7
Somy Ali,4.4
Sona,6.2
Sona Mastan Mirza,6.3
Sonakshi Sinha,3.764285714285714
Sonal Chauhan,5.16
Sonal Giani,6.599999999999999
Sonal Joshi,7.6
Sonal Kaushal,5.5
Sonal Sehgal,2.9
Sonali Bendre,5.279166666666666
Sonali Kulkarni,5.844444444444445
Sonam,4.7
Sonam Kapoor,7.1000000000000005
Soni Razdan,8.2
Sonia Sahni,6.35
Sonica Handa,4.4
Sonika Chopra,5.2
Sonnalli Seygall,4.575
Sonu Jha,7.5
Sonu Sood,5.636363636363637
Sonu Walia,6.199999999999999
Sophia Singh,6.1
Sophiya Chaudhary,5.0
Soumitra Chatterjee,5.3
Soundarya,5.571428571428571
Sourav Basak,7.6
Sowmya Bollapragada,7.3
Sreela Majumdar,6.7
Sreelekha Mitra,6.4
Sreenivasan,7.599999999999999
Sri T. Krishnamacharya,6.7
Sridevi,4.8052631578947365
Srinath,6.9
Sripradha,4.1
Srividya,5.3
Stephen McHattie,7.5
Stuti Dwivedi,6.400000000000001
Subhash Ghai,4.4
Subhasish Mukherjee,5.3
Subhendu Chatterjee,4.9
Subhi Sharma,5.1
Subodh Pramod,8.2
Subrat Dutta,7.139999999999999
Suchitra Pillai,4.7
Suchitra Sen,6.8
Sudarshan Juyal,9.0
Sudeep,6.68
Sudesh Berry,6.24
Sudesh Kumar,5.2
Sudha Chandran,5.400000000000001
Sudha Chopra,8.1
Sudheer Babu Posani,5.2
Sudhir Dalvi,5.25
Sudhir Kulkarni,7.2
Sudhir Pednekar,6.7
Sufi,4.4
Sugandha Garg,6.2
Sugna Devi,6.9
Suhaas Ahuja,4.9
Suhasini Mulay,5.35
Sujata Mehta,3.9
Sujit Kumar,6.282857142857143
Sujoy Ghosh,5.7
Sukhesh Arora,6.3
Sulabha Arya,3.7
Sulabha Deshpande,5.9
Sulakshana Pandit,5.385714285714286
Sulochana Latkar,6.730769230769231
Suman,7.5
Suman Ranganath,3.7
Sumeet Raghvan,5.9
Sumeet Saigal,4.62
Sumeet Sharma,6.8
Sumeet Thakur,7.0
Sumit Kaul,7.8
Sumit Suri,6.3
Sumita Chatterjee,3.0
Sumita Sanyal,7.583333333333333
Sumitra Devi,8.2
Sundarabai,6.4
Sunder,6.0125
Sunil Dutt,6.9750000000000005
Sunil Grover,6.050000000000001
Sunil Shetty,5.728571428571429
Sunita Mani,4.7
Sunny Deol,5.553846153846154
Sunny Gill Ambersariya,8.7
Sunny Hinduja,6.12
Sunny Leone,2.4
Sunny Singh Nijjar,5.8999999999999995
Suparna Moitra,5.5
Supriya Karnik,7.45
Supriya Pathak,7.1375
Suraj Sharma,6.099999999999999
Suraj Subba,7.0
Surekha,6.633333333333333
Surekha Sikri,6.25
Surendra,7.400000000000001
Surendra Pal,6.9
Suresh,7.5
Suresh Bhagwat,6.8
Suresh Chatwal,5.566666666666666
Suresh Gopi,4.5
Suresh Menon,7.7
Suresh Oberoi,5.268
Surinder Kaur,5.6
Suriya,5.6499999999999995
Surojit,6.5
Surveen Chawla,7.6
Surya Balakrishnan,5.599999999999999
Surya Kumari,7.400000000000001
Sushant Singh,5.781818181818182
Sushma Seth,7.3
Sushma Sharma,3.9
Sushmita Sen,5.6875
Suvinder Vicky,7.400000000000001
Suzanna Mukherjee,4.550000000000001
Suzanne Bernert,6.0
Svar Kamble,5.7
Swara Bhaskar,6.6
Swaroop Sampat,6.400000000000001
Swaroopa Ghosh,2.7
Swati Sen,7.3
Sweety Chhabra,4.4
Syed Mohammed,7.4
T.K. Chowdhary,6.099999999999999
Taapsee Pannu,5.05
Tabu,5.783333333333333
Tahir Khan,4.4
Tahir Raj Bhasin,6.68
Tamanna Dipak,8.2
Tamannaah Bhatia,5.24
Tamsin Egerton,4.6
Tanikella Bharani,4.7
Tanmay Bhat,3.7999999999999994
Tannishtha Chatterjee,6.333333333333333
Tanuja,6.673913043478261
Tanushree Chakraborty,7.8
Tanushree Dutta,5.3999999999999995
Tanushri Basak,7.9
Tanveer,4.5
Tanvi Azmi,6.8
Tanya Daang,8.9
Tara Deshpande,6.1
Tara Shankar Misra,5.2
Tara Sutaria,2.9000000000000004
Tara-Alisha Berry,4.8
Tarakesh Chauhan,4.8
Tarina Patel,4.9
Tariq Shah,7.2
Tarun Arora,5.3
Tarun Bose,7.3
Tarun Ratnani,7.8
Tejaswi Bm,8.1
Tejaswini Kolhapure,8.0
Tejeshwar Singh,6.6
Tenzing Dalha,7.4
Thomas Munro,7.5
Thoppil Bhasi,6.5
Tia Bajpai,5.8
Tiger Joginder,6.2
Tigmanshu Dhulia,3.5
Tillotama Shome,7.8
Tina Ambani,6.183333333333334
Tina Desai,5.84
Tina Ghai,4.6
Tinnu Anand,5.616666666666667
Tisca Chopra,6.171428571428572
Tiwari,5.8
Toby Stephens,6.599999999999999
Tom Alter,6.866666666666667
Tom Wyner,6.8
Tota Roy Chowdhury,5.45
Tracy Ali,5.5
Trilok Kapoor,7.7
Trimala Adhikari,6.533333333333334
Tripti Mitra,7.4
Trupti Khamkar,5.9
Tulip Joshi,4.866666666666666
Tulna Butalia,4.9
Tulsi Chakraborty,6.7
Tushar Dalvi,6.900000000000001
Tusshar Kapoor,6.081818181818181
Twinkle Khanna,6.459999999999999
Uday Chopra,6.325
Uday Tikekar,5.4
Udayan Dixit,7.7
Udit Khurana,4.8
Udita Goswami,5.3
Ujjwal Chopra,4.1
Ulhas,6.927777777777778
Uma,6.8
Uma Verma,6.7
Umakant,7.2
Umakant Desai,6.599999999999999
Unni Mary,7.133333333333334
Upasna Singh,6.6
Upen Patel,2.5
Upendra Limaye,5.1
Urmila,6.033333333333334
Urmila Bhatt,5.4
Urmila Mahanta,5.6
Urmila Matondkar,6.159375
Usha Dutta,6.4
Usha Jadhav,5.3
Usha Kiran,7.238461538461538
Usha Nadkarni,6.35
Usha Uthup,6.9
Ushma Rathod,3.4
Usman Rao,3.6
Utpal Dutt,6.625
Uttam Halder,4.4
Uttam Kumar,7.3
Uttara Baokar,7.3
V.H. Desai,7.2
V.M. Badola,4.6
Vaani Kapoor,6.5
Vadivelu,5.6000000000000005
Vagai Chandrasekar,3.6
Vaishnavi Dhanraj,5.5
Vaishnavi Kadam,4.0
Vaishnavi Karmarkar,7.3
Valentina Corti,7.8
Vandana Chopra,5.8
Vandana Gupta,6.8
Vani Ganpati,5.1
Varalakshmi S.,7.5
Varsha Usgaonkar,6.2
Varun Badola,4.9
Varun Dhawan,5.2
Varun Mitra,5.0
Varun Sharma,5.45
Vasan Bala,7.7
Vasant Ingle,5.7
Vasanti,6.1
Vasuki,8.1
Vasundhara Das,4.4
Veena,6.975
Veena Malik,2.7000000000000006
Veera,6.5
Venkatesh Daggubati,8.1
Vibha Tyagi,8.3
Vibhawari Deshpande,7.8
Vicky Kaushal,7.225
Vidya Balan,6.892307692307692
Vidya Bhushan,6.2
Vidya Malvade,5.3
Vidya Sinha,6.92
Vidyut Jammwal,5.75
Vijay Adhav,5.2
Vijay Anand,7.359999999999999
Vijay Arora,6.577777777777778
Vijay Babu,7.1
Vijay Dutt,5.0
Vijay Jora,7.0
Vijay Maurya,4.6
Vijay Meenu,3.7
Vijay Raaz,6.0625
Vijay Thakur,9.3
Vijay Varma,7.2
Vijaya Choudhury,6.285714285714286
Vijayakumar,6.5
Vijayalaxmi,6.7875
Vijayant Kohli,5.0
Vijayata Pandit,6.5
Vijayendra Ghatge,5.991666666666667
Vijayshanti,7.2
Viju Khote,5.5
Vijya Laxmi,7.8
Vikas Anand,4.15
Vikas Bhalla,5.38
Vikas Katyal,5.3
Vikas Sachdeva,7.9
Vikas Shrivastav,5.6
Vikas Shukla,7.2
Vikas Verma,4.1
Vikhyat Swades,5.3
Vikram Acharya,7.099999999999999
Vikram Bhatt,4.7
Vikram Dahiya,5.900000000000001
Vikram Gokhale,5.26
Vikram Inamdar,7.2
Vikram Kapoor,7.6
Vikram Makandar,6.4
Vikram Singh,4.2
Vikramjeet Virk,3.5
Vikrant Massey,4.4
Vimala Raman,4.9
Vimala Vasishta,6.9
Vinay Forrt,5.2
Vinay Jain,6.099999999999999
Vinay Kale,7.0
Vinay Pandey,4.5
Vinay Pathak,7.2
Vinay Virmani,6.2
Vineet Kumar,4.2
Vineet Raina,7.7
Vineeta Malik,5.3
Vinod Jaywant,3.9
Vinod Khanna,6.1085714285714285
Vinod Mehra,5.9743589743589745
Vinod Nagpal,6.6
Vinod Tripathi,5.2
Vipin Sharma,6.76
Vir Das,6.671428571428571
Viraj,7.6
Virendra Razdan,7.6
Virendra Saxena,7.1
Virti Vaghani,6.3
Vishal Agarwala,3.6
Vishal Bhatt,4.9
Vishal Bhonsle,3.2
Vishal Karwal,4.1
Vishal Kumar,7.0
Vishal Malhotra,5.2
Vishal Om Prakash,6.900000000000001
Vishesh Bansal,7.599999999999999
Vishnuvardhan,5.433333333333334
Vivan Bhatena,2.8
Vivek,4.050000000000001
Vivek Anand,5.7
Vivek Chatterjee,7.7
Vivek Jha,6.8
Vivek Mushran,6.225
Vivek Oberoi,3.72
Vriddhi Patwa,5.4
Vyjayanthimala,7.4071428571428575
Waheeda Rehman,6.2733333333333325
Wajahat Habibullah,6.8
Waluscha De Sousa,1.8
Warina Hussain,3.0
Y.G. Mahendran,6.75
Yami Gautam,5.622222222222223
Yana Gupta,7.05
Yash Chaturvedi,5.6
Yash Rajpara,5.400000000000001
Yash Tonk,3.79
Yashodra Katju,6.7
Yashpal Sharma,6.671428571428572
Yashvi Chhabra,8.6
Yashwant Anand Gupta,6.5
Yashwant Dutt,7.7
Yatin Karyekar,3.7999999999999994
Yogeeta Bali,6.542857142857143
Yogendra Tiku,7.599999999999999
Yogi Babu,3.8
Yograj Singh,6.4
Yovik,6.1
Yudhveer Bakoliya,6.8
Yunus Parvez,5.4
Yuvika Chaudhary,6.142857142857143
Yuvraaj Parashar,3.5
Zafar Karachiwala,6.9
Zaheera,6.25
Zain Khan Durrani,3.7999999999999994
Zaira Wasim,7.6
Zakir Husain,4.6
Zakir Hussain,5.128571428571428
Zala Akash,7.3
Zara Barring,6.2
Zara Shah,5.9
Zareen Khan,5.1
Zarine Ali,5.3
Zayed Khan,3.7636363636363637
Zeenat Aman,6.519354838709678
Zeeshan Khan,6.2
Zeishan Quadri,3.8
Zenobia Shroff,5.7
Zoya Hussain,7.85
Zulfi Sayed,3.3
